id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
44243,FL,F,1603.0,38,7,13,12.66666667,20.0,1603.0,346.0,445,525.0,445
41537,FL,F,742.0,0,7,37,14.28571429,50.0,742.0,424.0,450,470.0,450
56120,MS,female,518.0,0,1,58,6.62962963,15.0,518.0,370.0,353,393.0,353
15648,NC,female,2490.0,57,5,54,8.954545455,20.0,2490.0,459.0,546,649.0,546
14608,CA,F,2556.0,88,14,27,12.09090909,15.0,2556.0,670.0,610,744.0,610
9053,CA,F,3081.0,89,11,63,13.06666667,20.0,3081.0,514.0,485,510.0,485
137971,AZ,Female,582.0,0,3,40,20.0,25.0,582.0,193.0,188,229.0,188
83497,MN,F,375.0,0,1,82,15.0,15.0,375.0,215.0,216,265.0,216
169640,CA,F,1248.0,3,14,58,6.363636364,8.0,1248.0,394.0,384,401.0,384
169903,CA,U,2598.0,74,9,36,8.107142857,15.0,2598.0,557.0,562,661.0,562
172175,CA,F,658.0,0,16,59,11.33333333,10.0,658.0,143.0,206,212.0,206
145905,CA,M,2328.0,74,20,47,25.0,20.0,2328.0,469.0,434,493.0,434
136385,AZ,M,1239.0,15,2,24,6.75,5.0,1239.0,287.0,337,382.0,337
15038,NC,M,849.0,0,1,66,12.8,25.0,849.0,508.0,470,519.0,470
40786,FL,M,1163.0,14,8,33,11.375,5.0,1163.0,446.0,495,552.0,495
2935,IL,F,1609.0,33,9,63,22.5,25.0,1609.0,592.0,579,663.0,579
132983,WY,male,1611.0,38,2,25,10.0,15.0,1611.0,404.0,404,456.0,404
104747,KS,F,706.0,0,3,31,8.0,10.0,706.0,458.0,434,493.0,434
92772,FL,F,860.0,0,8,8,18.0,5.0,860.0,322.0,329,348.0,329
64522,IN,M,648.0,3,1,72,8.0,10.0,648.0,349.0,358,396.0,358
175719,OR,M,749.0,0,4,56,8.333333333,5.0,749.0,339.0,378,412.0,378
56318,KY,F,2008.0,50,0,74,5.166666667,5.0,2008.0,863.0,782,832.0,782
113736,OK,F,706.0,7,0,68,12.0,20.0,706.0,470.0,467,500.0,467
165366,CA,M,5567.0,99,10,59,25.0,30.0,5567.0,1189.0,1045,1093.0,1045
73371,MI,,363.0,0,1,89,5.125,10.0,363.0,298.0,288,331.0,288
145895,CA,F,2679.0,78,11,55,9.75,15.0,2679.0,470.0,535,572.0,535
5366,CA,F,1522.0,16,6,55,13.875,20.0,1522.0,425.0,462,437.0,462
37090,FL,M,1363.0,24,18,23,13.7,20.0,1363.0,524.0,581,616.0,581
427,FL,M,709.0,0,3,8,9.545454546,10.0,709.0,271.0,291,327.0,291
220,IL,M,550.0,0,1,71,5.545454545,8.0,550.0,427.0,467,502.0,467
39246,FL,F,1093.0,2,6,30,4.25,5.0,1093.0,424.0,392,441.0,392
85853,MN,M,542.0,0,2,79,7.0,20.0,542.0,305.0,303,320.0,303
97829,IL,M,819.0,2,1,65,4.720588235,10.0,819.0,432.0,407,471.0,407
118831,TX,F,850.0,0,6,51,20.0,20.0,850.0,468.0,470,511.0,470
178597,WA,F,2132.0,54,6,53,13.0,22.0,2132.0,714.0,721,761.0,721
152509,CA,F,1725.0,24,4,52,13.21428571,20.0,1725.0,408.0,425,444.0,425
61232,IN,F,1057.0,2,3,57,9.2535,10.0,1057.0,489.0,482,530.0,482
27714,GA,M,1458.0,10,6,34,6.833333333,9.0,1458.0,660.0,635,688.0,635
170473,CA,M,1194.0,21,3,63,15.33333333,20.0,1194.0,307.0,311,349.0,311
176454,OR,F,426.0,0,1,55,23.0,23.0,426.0,240.0,255,272.0,255
73685,MI,M,641.0,0,2,87,8.578947368,10.0,641.0,336.0,317,371.0,317
75153,IA,M,750.0,25,4,66,10.66666667,13.0,750.0,366.0,152,325.0,152
98731,IL,F,1462.0,4,8,57,15.0,15.0,1462.0,639.0,627,655.0,627
81600,WI,F,582.0,1,0,54,9.714285714,5.0,582.0,195.0,212,231.0,212
104467,KS,M,640.0,0,3,31,3.545454546,3.0,640.0,292.0,232,302.0,232
190647,MN,F,460.0,0,0,82,7.166666667,10.0,460.0,279.0,258,321.0,258
790,IL,M,580.0,0,0,86,8.363636364,15.0,580.0,343.0,324,377.0,324
153319,CA,F,1510.0,10,15,26,20.0,35.0,1510.0,522.0,450,528.0,450
21769,NC,M,598.0,1,1,77,8.0,9.0,598.0,294.0,301,338.0,301
57419,KY,F,910.0,1,2,56,7.5,10.0,910.0,492.0,525,537.0,525
107195,NE,F,480.0,0,1,62,15.0,10.0,480.0,359.0,306,394.0,306
139062,AZ,Female,592.0,0,2,19,10.30769231,20.0,592.0,210.0,264,267.0,264
147529,NC,female,279.0,0,0,88,25.0,20.0,279.0,163.0,194,207.0,194
52574,Tennessee,F,619.0,1,4,67,8.217391304,12.0,619.0,247.0,277,329.0,277
41482,FL,F,513.0,1,7,39,3.411764706,5.0,513.0,234.0,260,283.0,260
165287,CA,M,2811.0,72,8,60,17.25,22.0,2811.0,577.0,599,645.0,599
41569,FL,F,1079.0,2,6,36,10.0,18.0,1079.0,714.0,519,756.0,519
1959,CA,F,2670.0,82,18,29,35.0,50.0,2670.0,493.0,461,574.0,461
182490,GU,M,0.0,0,0,0,6.25,10.0,0.0,0.0,0,0.0,0
87680,MT,female,828.0,10,2,46,8.043478261,12.0,828.0,264.0,306,329.0,306
16643,NC,female,895.0,1,2,58,13.66666667,12.5,895.0,458.0,452,492.0,452
27338,GA,U,456.0,0,0,50,5.666666667,7.0,456.0,267.0,272,325.0,272
155907,CA,F,713.0,2,10,23,13.0,15.0,713.0,235.0,237,276.0,237
144050,CA,M,5982.0,99,34,41,22.5,22.0,5982.0,1500.0,1214,1228.0,1214
108420,LA,F,650.0,0,6,75,8.909090909,13.0,650.0,131.0,243,238.0,243
21373,NC,female,498.0,1,0,86,5.166666667,7.0,498.0,284.0,285,326.0,285
61108,IN,M,399.0,0,2,78,7.2,7.0,399.0,309.0,279,347.0,279
87024,MT,female,395.0,0,1,88,21.74111111,5.0,395.0,137.0,181,186.0,181
179673,WA,male,1546.0,12,9,43,3.642857143,5.0,1546.0,508.0,489,534.0,489
179606,WA,F,1326.0,14,6,42,7.25,15.0,1326.0,401.0,347,476.0,347
144038,CA,F,5000.0,98,40,21,20.0,50.0,5000.0,618.0,541,711.0,541
5496,KY,M,323.0,0,0,82,11.5,5.0,323.0,149.0,157,201.0,157
118805,TX,F,1095.0,1,1,56,10.0,20.0,1095.0,600.0,584,648.0,584
66300,MI,M,675.0,0,4,79,11.53846154,14.0,675.0,249.0,254,303.0,254
168648,CA,M,1685.0,34,7,41,7.545454545,14.0,1685.0,340.0,325,408.0,325
33420,FL,M,702.0,1,8,45,12.2195122,25.0,702.0,423.0,419,468.0,419
139141,NM,M,601.0,1,1,69,13.0,25.0,601.0,225.0,251,289.0,251
182056,WA,male,558.0,0,6,56,2.463414634,5.0,558.0,227.0,247,285.0,247
15384,NC,female,452.0,0,0,88,10.0,15.0,452.0,246.0,261,268.0,261
171083,CA,F,882.0,0,9,45,16.51851852,25.0,882.0,373.0,372,410.0,372
171581,CA,M,2644.0,56,4,58,12.5,5.0,2644.0,447.0,555,566.0,555
13288,FL,F,896.0,7,6,16,15.3,20.0,896.0,430.0,466,520.0,466
102589,MO,M,465.0,0,1,79,7.733333333,100.0,465.0,292.0,285,313.0,285
43119,FL,F,845.0,13,6,10,6.25,9.0,845.0,351.0,496,511.0,496
167202,CA,F,2907.0,88,1,59,9.0,15.0,2907.0,514.0,463,547.0,463
143332,CA,M,1964.0,48,22,47,10.16666667,13.0,1964.0,487.0,419,540.0,419
126945,TX,M,783.0,0,0,71,10.45454546,10.0,783.0,350.0,340,350.0,340
137900,AZ,M,483.0,0,7,46,4.833333333,5.0,483.0,231.0,245,283.0,245
47161,AL,Male,661.0,0,0,80,8.8,10.0,661.0,347.0,380,415.0,380
48551,AL,F,380.0,1,2,88,15.0,20.0,380.0,179.0,227,261.0,227
186482,NE,M,670.0,0,0,65,7.833333333,15.0,670.0,413.0,432,433.0,432
97537,IL,M,316.0,0,1,86,4.142857143,4.0,316.0,256.0,237,278.0,237
175782,OR,F,953.0,1,3,45,15.0,21.0,953.0,379.0,387,455.0,387
2691,NV,,834.0,0,9,26,10.25,16.0,834.0,311.0,297,340.0,297
39031,FL,F,1200.0,4,9,26,7.857142857,15.0,1200.0,613.0,576,643.0,576
94902,IL,M,1031.0,0,34,56,30.0,30.0,1031.0,390.0,383,437.0,383
60104,NV,F,891.0,0,3,18,8.714285714,5.0,891.0,446.0,439,440.0,439
163843,CA,M,3543.0,92,28,44,10.6,16.0,3543.0,575.0,556,624.0,556
8768,CA,M,1547.0,16,15,60,12.6,15.0,1547.0,522.0,529,526.0,529
190626,FL,M,768.0,7,6,41,8.785714286,10.0,768.0,201.0,220,249.0,220
145786,CA,M,2126.0,63,7,61,7.3,20.0,2126.0,510.0,489,523.0,489
1927,WA,F,1133.0,6,3,36,13.33333333,15.0,1133.0,626.0,651,681.0,651
157100,CA,F,2556.0,88,14,27,17.27272727,27.0,2556.0,670.0,610,744.0,610
166870,CA,F,3700.0,91,14,58,12.5,14.0,3700.0,583.0,559,667.0,559
108724,LA,M,565.0,4,0,89,6.846153846,12.0,565.0,293.0,305,339.0,305
62400,IN,F,975.0,1,4,51,3.407407407,3.0,975.0,366.0,322,393.0,322
19864,NC,M,632.0,0,11,36,5.285714286,5.0,632.0,316.0,344,340.0,344
11961,CA,F,2645.0,87,26,46,21.6,25.0,2645.0,655.0,682,697.0,682
20302,NC,U,401.0,0,1,89,3.823529412,1.0,401.0,259.0,243,289.0,243
188190,SC,F,918.0,3,1,26,5.766666667,5.0,918.0,335.0,349,398.0,349
174974,OR,M,515.0,1,2,56,7.272727273,10.0,515.0,256.0,265,301.0,265
97315,IL,M,875.0,0,0,79,7.6,14.0,875.0,218.0,243,241.0,243
111981,AR,Female,439.0,0,1,31,8.0,20.0,439.0,226.0,217,249.0,217
118361,TX,F,962.0,3,0,45,9.277777778,10.0,962.0,369.0,415,409.0,415
131434,CO,F,862.0,1,5,25,20.0,20.0,862.0,301.0,283,316.0,283
55503,MS,M,506.0,1,0,84,8.4,10.0,506.0,245.0,231,289.0,231
106862,NE,F,600.0,1,1,62,3.761904762,10.0,600.0,377.0,392,426.0,392
119315,TX,F,345.0,0,28,62,8.833333333,13.0,345.0,206.0,208,209.0,208
27010,GA,U,952.0,1,2,46,10.375,16.0,952.0,521.0,526,565.0,526
186448,CA,M,5725.0,97,13,22,5.606060606,10.0,5725.0,763.0,698,807.0,698
92348,IL,F,2016.0,51,5,79,8.6,10.0,2016.0,633.0,700,725.0,700
115179,OK,F,660.0,0,2,59,15.0,10.0,660.0,405.0,375,394.0,375
27039,GA,F,562.0,1,0,75,15.0,15.0,562.0,300.0,311,341.0,311
27968,GA,F,3077.0,70,8,10,5.272727273,5.0,3077.0,754.0,617,692.0,617
86985,MT,female,832.0,1,0,57,9.153846154,15.0,832.0,433.0,480,476.0,480
23989,SC,F,517.0,0,0,83,8.333333333,15.0,517.0,266.0,243,317.0,243
155114,CA,,1176.0,10,2,54,9.111111111,14.0,1176.0,314.0,308,373.0,308
35914,FL,M,693.0,7,1,24,4.3,2.0,693.0,457.0,413,463.0,413
92148,IL,M,1418.0,23,3,68,16.5,25.0,1418.0,507.0,467,551.0,467
94177,IL,F,904.0,0,10,78,5.5625,11.0,904.0,394.0,391,435.0,391
24902,SC,M,473.0,0,0,83,7.166666667,8.0,473.0,296.0,287,356.0,287
178433,ID,M,605.0,3,2,38,19.6,35.0,605.0,241.0,269,303.0,269
18466,NC,female,594.0,2,1,71,3.928571429,6.0,594.0,287.0,287,309.0,287
157425,CA,M,0.0,0,0,0,22.5,25.0,0.0,0.0,0,0.0,0
166891,CA,M,4244.0,94,4,49,7.357142857,10.0,4244.0,818.0,708,845.0,708
54530,MS,M,448.0,0,0,64,9.916666667,10.0,448.0,224.0,247,286.0,247
41819,FL,M,467.0,0,6,33,10.0,15.0,467.0,261.0,261,323.0,261
148636,CA,F,2392.0,74,43,27,11.0,10.0,2392.0,365.0,316,406.0,316
70090,MI,F,313.0,0,0,68,11.5,21.0,313.0,281.0,292,329.0,292
11704,IL,M,128.0,0,7,76,8.615384615,10.0,128.0,345.0,340,363.0,340
86775,ND,M,253.0,0,1,89,4.230769231,10.0,253.0,215.0,234,261.0,234
124935,TX,M,689.0,1,4,60,19.52380952,25.0,689.0,356.0,370,394.0,370
147600,CA,F,3514.0,94,23,53,5.222222222,5.0,3514.0,732.0,717,746.0,717
101596,MO,F,313.0,0,1,62,17.75,16.0,313.0,165.0,189,216.0,189
175000,OR,F,944.0,3,2,45,13.09090909,17.0,944.0,350.0,430,454.0,430
14798,CA,F,1089.0,3,10,51,8.826086957,10.0,1089.0,324.0,328,352.0,328
120800,TX,M,623.0,1,2,70,9.0,10.0,623.0,348.0,301,373.0,301
187639,FL,M,1327.0,6,6,18,8.333333333,10.0,1327.0,573.0,564,649.0,564
142487,CA,F,5438.0,95,30,43,15.0,20.0,5438.0,967.0,928,1051.0,928
134895,UT,F,546.0,0,1,67,5.434782609,10.0,546.0,278.0,283,295.0,283
171205,CA,F,,4,4,71,7.454545455,12.0,,221.0,337,388.0,337
7451,SC,,608.0,1,2,43,14.82352941,22.0,608.0,350.0,268,362.0,268
95450,IL,F,377.0,1,2,80,10.16666667,11.0,377.0,283.0,281,306.0,281
129598,CO,M,756.0,0,2,45,23.85714286,37.0,756.0,423.0,394,430.0,394
99268,IL,M,377.0,0,0,71,9.8,15.0,377.0,304.0,275,309.0,275
82739,MN,M,604.0,0,10,64,11.66666667,20.0,604.0,372.0,302,435.0,302
81319,WI,F,310.0,0,1,90,9.833333333,15.0,310.0,258.0,309,339.0,309
1685,CA,,1130.0,9,7,63,14.0,20.0,1130.0,383.0,385,431.0,385
108781,LA,F,703.0,5,4,65,15.25,24.0,703.0,394.0,353,417.0,353
188999,ND,M,696.0,0,2,84,5.46,5.0,696.0,407.0,377,418.0,377
72936,MI,M,457.0,0,3,87,9.592592593,20.0,457.0,272.0,278,306.0,278
143011,CA,,5727.0,99,25,32,5.346153846,5.0,5727.0,1051.0,826,981.0,826
66219,MI,M,1139.0,8,3,72,35.0,50.0,1139.0,676.0,670,713.0,670
159883,CA,F,554.0,0,4,74,5.4375,10.0,554.0,186.0,211,224.0,211
95525,IL,M,606.0,1,1,72,37.5,30.0,606.0,322.0,320,350.0,320
188778,FL,,635.0,1,5,31,13.25,20.0,635.0,248.0,269,291.0,269
55527,MS,female,393.0,0,6,75,5.375,4.0,393.0,224.0,266,357.0,266
151788,CA,F,1407.0,6,8,59,10.2,10.0,1407.0,407.0,369,386.0,369
173997,HI,M,3500.0,86,24,50,20.0,20.0,3500.0,521.0,486,588.0,486
145383,CA,M,3617.0,96,15,52,6.666666667,10.0,3617.0,558.0,614,599.0,614
176221,OR,F,625.0,0,8,47,7.222222222,13.0,625.0,274.0,301,343.0,301
50688,TN,F,640.0,0,1,76,9.235294118,10.0,640.0,310.0,347,377.0,347
69116,MI,F,1151.0,2,0,88,15.22222222,20.0,1151.0,496.0,551,595.0,551
72193,MI,F,918.0,17,6,73,20.0,10.0,918.0,407.0,489,525.0,489
11611,CA,M,1769.0,32,1,56,17.5,10.0,1769.0,382.0,410,435.0,410
46129,FL,M,973.0,7,3,32,13.14285714,10.0,973.0,365.0,368,396.0,368
52398,TN,F,418.0,1,0,84,11.14285714,14.0,418.0,238.0,293,306.0,293
190408,FL,,,0,13,7,6.6,7.0,,273.0,294,331.0,294
145214,CA,F,1778.0,30,7,45,13.0,20.0,1778.0,502.0,445,513.0,445
155528,CA,F,1185.0,10,6,47,9.666666667,10.0,1185.0,384.0,311,409.0,311
94239,IL,F,4750.0,81,27,40,10.0,15.0,4750.0,285.0,314,378.0,314
188054,CA,,2176.0,65,10,61,7.076923077,13.0,2176.0,453.0,461,483.0,461
128642,TX,F,363.0,1,4,64,6.8,10.0,363.0,324.0,283,331.0,283
174422,OR,F,1036.0,10,7,42,4.166666667,5.0,1036.0,524.0,520,603.0,520
190035,TX,F,899.0,0,2,53,10.0,10.0,899.0,500.0,510,502.0,510
140429,NM,M,0.0,0,0,0,21.72222222,25.0,0.0,0.0,0,0.0,0
168242,CA,F,2741.0,87,5,62,12.5,12.0,2741.0,453.0,467,461.0,467
73873,MI,M,1114.0,5,6,67,15.22222222,32.0,1114.0,516.0,492,618.0,492
78270,WI,male,277.0,0,0,48,10.0,15.0,277.0,173.0,219,221.0,219
108819,LA,F,456.0,1,0,87,4.333333333,4.0,456.0,208.0,216,251.0,216
4991,KS,F,436.0,0,1,67,16.78571429,23.0,436.0,321.0,351,363.0,351
86387,ND,M,338.0,0,1,82,10.0,10.0,338.0,274.0,318,350.0,318
24997,SC,F,474.0,0,2,72,20.0,5.0,474.0,332.0,316,331.0,316
189958,TX,F,838.0,0,0,77,3.939393939,5.0,838.0,403.0,394,455.0,394
120022,TX,F,825.0,1,3,51,10.0,20.0,825.0,572.0,590,611.0,590
36809,TX,M,876.0,0,8,55,4.266666667,5.0,876.0,525.0,576,574.0,576
99761,MO,M,631.0,0,0,80,6.6,6.0,631.0,380.0,382,398.0,382
68120,MI,F,698.0,0,6,83,12.71428571,20.0,698.0,396.0,355,436.0,355
102372,MO,M,557.0,0,4,61,13.0,23.0,557.0,364.0,326,365.0,326
6050,MO,F,691.0,1,0,84,10.62921348,32.0,691.0,347.0,383,411.0,383
118657,TX,F,368.0,1,1,80,7.75,11.0,368.0,200.0,227,245.0,227
169135,CA,F,1751.0,37,4,63,25.0,10.0,1751.0,282.0,328,340.0,328
187748,FL,,865.0,3,7,21,8.375,7.0,865.0,387.0,392,432.0,392
73786,MI,M,1176.0,3,1,80,8.0,12.0,1176.0,608.0,609,672.0,609
47276,AL,Male,485.0,1,1,92,7.181818182,6.0,485.0,378.0,305,370.0,305
27329,GA,M,684.0,1,1,75,15.0,15.0,684.0,318.0,336,375.0,336
102579,MO,U,300.0,0,0,81,5.0,5.0,300.0,283.0,285,322.0,285
145403,CA,F,2730.0,89,17,55,5.127659575,10.0,2730.0,304.0,391,447.0,391
59814,IN,F,392.0,0,0,85,5.4535,5.0,392.0,301.0,295,343.0,295
85059,MN,M,303.0,0,1,86,3.722222222,5.0,303.0,294.0,299,337.0,299
168103,CA,M,1279.0,5,56,35,8.0,10.0,1279.0,249.0,315,276.0,315
13452,FL,M,562.0,0,6,21,7.625,10.0,562.0,268.0,312,313.0,312
183673,WA,F,413.0,0,29,43,9.0,10.0,413.0,227.0,229,249.0,229
160306,CA,F,1283.0,0,6,45,12.33333333,10.0,1283.0,386.0,367,380.0,367
140347,NM,M,911.0,8,7,57,8.0,10.0,911.0,285.0,319,378.0,319
57092,KY,M,1110.0,6,0,79,23.66666667,36.0,1110.0,474.0,532,542.0,532
171216,CA,F,1361.0,13,9,43,5.833333333,5.0,1361.0,409.0,441,487.0,441
111861,AR,M,340.0,0,1,76,3.6,5.0,340.0,150.0,165,196.0,165
66393,MI,M,605.0,1,2,14,21.0,50.0,605.0,415.0,377,441.0,377
189848,FL,M,885.0,6,18,11,9.733333333,12.0,885.0,331.0,343,414.0,343
103298,MO,F,588.0,0,2,69,12.5,15.0,588.0,310.0,293,340.0,293
104442,KS,F,2172.0,56,4,45,23.33333333,35.0,2172.0,1048.0,1031,1078.0,1031
83279,MN,F,1300.0,3,1,66,9.0,19.0,1300.0,717.0,674,772.0,674
153026,CA,F,1625.0,0,7,23,6.214285714,10.0,1625.0,197.0,238,256.0,238
162687,CA,F,3238.0,93,17,45,15.4,35.0,3238.0,389.0,325,402.0,325
133283,ID,M,595.0,1,2,52,10.83333333,15.0,595.0,283.0,312,323.0,312
58934,KY,F,282.0,1,0,87,15.0,10.0,282.0,198.0,190,225.0,190
151195,CA,F,3905.0,95,14,37,8.25,10.0,3905.0,1022.0,923,989.0,923
1322,MI,F,376.0,0,3,77,12.42857143,14.0,376.0,401.0,405,412.0,405
157307,CA,M,3254.0,91,16,44,25.0,30.0,3254.0,607.0,485,614.0,485
175582,OR,F,411.0,0,6,55,9.428571429,15.0,411.0,225.0,225,240.0,225
78875,WI,F,1043.0,3,10,64,15.0,15.0,1043.0,544.0,578,604.0,578
57705,KY,F,375.0,0,0,72,3.576923077,5.0,375.0,138.0,189,205.0,189
70039,MI,M,828.0,5,6,76,10.13333333,13.0,828.0,495.0,515,594.0,515
138307,AZ,Female,1711.0,33,9,18,12.4,18.0,1711.0,441.0,527,608.0,527
163614,CA,F,4051.0,97,22,57,4.571428571,10.0,4051.0,605.0,617,630.0,617
21966,NC,female,824.0,3,2,59,5.92,6.0,824.0,305.0,333,356.0,333
44433,FL,M,606.0,2,6,24,11.0,10.0,606.0,244.0,265,290.0,265
189234,NV,F,781.0,1,4,15,6.333333333,5.0,781.0,263.0,294,321.0,294
37304,FL,M,640.0,9,4,40,7.642857143,5.0,640.0,266.0,303,335.0,303
35728,FL,M,786.0,1,9,24,11.33333333,10.0,786.0,354.0,349,361.0,349
30640,GA,F,629.0,0,5,54,10.33333333,15.0,629.0,339.0,319,420.0,319
7734,WI,male,683.0,1,2,92,11.22727273,20.0,683.0,349.0,367,397.0,367
42776,FL,M,1385.0,31,5,13,14.0,16.0,1385.0,358.0,391,472.0,391
44817,FL,F,534.0,0,2,25,3.357142857,5.0,534.0,223.0,231,254.0,231
165241,CA,M,2589.0,81,5,60,11.75,15.0,2589.0,650.0,692,733.0,692
111371,AR,U,655.0,0,2,48,8.6,20.0,655.0,401.0,362,412.0,362
134398,UT,F,777.0,2,4,59,7.555555556,10.0,777.0,408.0,346,431.0,346
88868,IL,F,2313.0,65,9,56,7.428571429,8.0,2313.0,646.0,579,725.0,579
183223,WA,male,876.0,3,4,37,15.25,23.0,876.0,353.0,403,439.0,403
186925,SD,F,235.0,0,1,84,10.91666667,15.0,235.0,257.0,250,295.0,250
132097,CA,F,1988.0,49,15,38,12.375,13.0,1988.0,463.0,429,494.0,429
61962,IN,F,970.0,11,1,66,12.66666667,25.0,970.0,370.0,389,455.0,389
162656,CA,F,685.0,0,3,60,17.4,20.0,685.0,205.0,227,257.0,227
79602,WI,male,937.0,7,13,52,10.57692308,15.0,937.0,441.0,433,545.0,433
65578,MI,F,693.0,0,1,88,10.11111111,21.0,693.0,415.0,446,481.0,446
169186,CA,M,1050.0,6,1,59,5.2,9.0,1050.0,290.0,296,339.0,296
189438,HI,M,1563.0,50,28,15,7.666666667,9.0,1563.0,349.0,275,360.0,275
110871,AR,Female,341.0,0,1,80,4.0,5.0,341.0,215.0,215,252.0,215
168370,CA,F,2798.0,76,29,36,14.5,15.0,2798.0,428.0,469,474.0,469
156618,CA,,2043.0,53,19,56,9.666666667,25.0,2043.0,385.0,412,423.0,412
109858,LA,F,772.0,0,0,70,9.7,15.0,772.0,365.0,447,446.0,447
99501,MO,F,988.0,2,1,80,10.0,10.0,988.0,521.0,509,529.0,509
125467,TX,F,431.0,0,8,61,12.5,15.0,431.0,209.0,219,223.0,219
55956,FL,F,1625.0,35,5,21,9.25,10.0,1625.0,531.0,578,660.0,578
103644,MO,F,376.0,0,0,71,6.0,10.0,376.0,233.0,219,248.0,219
39613,FL,F,701.0,1,6,37,9.685,5.0,701.0,348.0,394,403.0,394
159,MN,M,530.0,1,1,78,9.310344828,12.0,530.0,307.0,296,359.0,296
129748,CO,F,1208.0,0,4,29,13.8,16.0,1208.0,549.0,616,612.0,616
174576,OR,F,681.0,0,5,54,30.75,51.0,681.0,398.0,356,419.0,356
71639,MI,M,755.0,0,6,57,12.14285714,17.0,755.0,530.0,520,578.0,520
172851,CA,M,1148.0,15,5,49,13.0,10.0,1148.0,311.0,321,423.0,321
164364,CA,F,2332.0,71,6,59,5.714285714,6.0,2332.0,533.0,528,574.0,528
176253,OR,F,1506.0,20,6,35,32.91666667,50.0,1506.0,573.0,632,711.0,632
140181,CO,F,487.0,1,5,32,3.444444444,3.0,487.0,152.0,161,197.0,161
5331,NC,U,1618.0,12,6,35,11.54545455,14.0,1618.0,580.0,527,635.0,527
31953,IL,M,1210.0,3,8,61,12.22222222,12.0,1210.0,519.0,511,553.0,511
79399,WI,male,487.0,0,1,82,17.5,30.0,487.0,322.0,328,360.0,328
74732,MI,M,229.0,0,2,69,15.91666667,15.0,229.0,260.0,246,285.0,246
36395,FL,M,885.0,1,4,5,11.1,15.0,885.0,565.0,473,595.0,473
75835,IA,,298.0,0,4,64,3.857142857,5.0,298.0,250.0,269,279.0,269
4606,IL,,1045.0,1,33,56,24.75,25.0,1045.0,347.0,337,399.0,337
51234,TN,F,484.0,0,4,62,9.5,25.0,484.0,324.0,265,318.0,265
71616,MI,M,501.0,0,2,71,27.625,50.0,501.0,403.0,424,434.0,424
182697,WA,U,613.0,2,3,56,20.0,20.0,613.0,290.0,296,335.0,296
173100,CA,F,625.0,0,1,63,13.0,21.0,625.0,190.0,226,250.0,226
172784,CA,F,688.0,0,3,66,5.571428571,5.0,688.0,187.0,258,292.0,258
145637,CA,F,2908.0,87,5,54,16.25,25.0,2908.0,644.0,677,717.0,677
41445,FL,M,1007.0,16,5,30,17.5,35.0,1007.0,498.0,543,608.0,543
22900,SC,F,750.0,7,3,74,21.33333333,10.0,750.0,171.0,223,213.0,223
93086,IL,F,1088.0,11,48,32,20.0,20.0,1088.0,288.0,308,343.0,308
95727,IL,U,364.0,0,2,56,15.55555556,18.0,364.0,333.0,329,383.0,329
127759,TX,M,304.0,0,5,61,5.8,6.0,304.0,260.0,281,297.0,281
190666,CA,M,1202.0,4,11,56,8.611111111,13.0,1202.0,281.0,308,325.0,308
90894,IL,,827.0,1,1,79,4.473684211,4.0,827.0,415.0,386,430.0,386
160275,CA,F,1585.0,18,11,50,20.0,5.0,1585.0,358.0,373,405.0,373
184723,AK,Male,1037.0,3,2,30,16.25,10.0,1037.0,513.0,533,568.0,533
52548,TN,M,457.0,1,0,82,13.57142857,14.0,457.0,270.0,256,316.0,256
158813,CA,M,2279.0,84,8,34,9.5,10.0,2279.0,463.0,491,520.0,491
73008,MI,F,587.0,0,1,91,8.214285714,12.0,587.0,325.0,316,345.0,316
105144,KS,F,424.0,0,1,77,4.0,3.0,424.0,244.0,236,298.0,236
52132,TN,F,397.0,0,0,89,6.857142857,7.0,397.0,293.0,270,292.0,270
12474,FL,F,739.0,0,2,34,8.0,10.0,739.0,347.0,339,348.0,339
160425,CA,U,1135.0,5,10,53,9.923076923,12.0,1135.0,299.0,306,324.0,306
175112,CA,F,3018.0,96,20,45,20.0,20.0,3018.0,749.0,749,757.0,749
51382,TN,M,688.0,0,1,69,10.66666667,25.0,688.0,364.0,335,377.0,335
146153,CA,F,1442.0,16,36,46,18.25,44.0,1442.0,321.0,333,368.0,333
133743,ID,M,491.0,0,2,40,8.25,20.0,491.0,255.0,248,283.0,248
155602,CA,M,1426.0,2,4,51,20.14285714,25.0,1426.0,534.0,509,577.0,509
149199,CA,M,2667.0,89,28,36,7.666666667,15.0,2667.0,577.0,579,671.0,579
124514,TX,F,575.0,0,6,78,17.14285714,26.0,575.0,422.0,449,451.0,449
57407,KY,M,1453.0,27,5,77,15.0,21.0,1453.0,607.0,590,658.0,590
185774,NC,female,650.0,3,1,59,15.47727273,12.0,650.0,372.0,339,445.0,339
189962,CA,M,833.0,6,11,43,11.85714286,10.0,833.0,299.0,378,403.0,378
27045,WI,F,571.0,2,2,65,8.9375,16.0,571.0,259.0,280,327.0,280
97424,IL,M,413.0,1,1,89,4.848484849,5.0,413.0,239.0,259,323.0,259
163591,CA,M,3919.0,93,17,48,23.14285714,35.0,3919.0,453.0,552,589.0,552
15772,NC,female,439.0,0,0,77,5.666666667,10.0,439.0,189.0,168,212.0,168
